age,age_squared,fnlwgt,educational-num,hours-per-week,capital-gain,capital-loss,log_capital_gain,log_capital_loss,log_capital_net,has_capital_gain,has_capital_loss,has_any_capital,is_prime_age,is_young,is_senior,has_advanced_degree,has_college,hs_or_less,works_overtime,works_extreme,is_part_time,is_professional,is_private,is_self_employed,is_government,is_married,never_married,is_male,is_white,is_usa,age_education_interaction,hours_education_interaction,age_hours_interaction,education_capital_interaction,work_intensity,capital_per_hour,education_age_ratio,hours_age_ratio,capital_net,workclass_encoded,education_encoded,marital-status_encoded,occupation_encoded,relationship_encoded,race_encoded,gender_encoded,native-country_encoded,age_bucket_encoded,hours_category_encoded,education_category_encoded,target
36,1296,48585,10,4,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,360,40,144,0.0,0.144,0.0,0.2702702702702703,0.10810810810810811,0,4,15,2,9,5,4,0,37,2,4,2,0
68,4624,338432,9,50,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,612,450,3400,0.0,3.4,0.0,0.13043478260869565,0.7246376811594203,0,4,11,2,4,0,4,1,37,5,3,2,0
30,900,204704,13,45,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,390,585,1350,0.0,1.35,0.0,0.41935483870967744,1.4516129032258065,0,2,9,4,3,4,4,0,37,1,3,0,1
30,900,175931,10,44,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,300,440,1320,0.0,1.32,0.0,0.3225806451612903,1.4193548387096775,0,2,15,2,5,0,4,1,37,1,3,2,0
29,841,185647,10,60,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,290,600,1740,0.0,1.74,0.0,0.3333333333333333,2.0,0,2,15,4,12,3,4,1,37,1,1,2,0
52,2704,65624,12,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,624,480,2080,0.0,2.08,0.0,0.22641509433962265,0.7547169811320755,0,2,7,4,6,3,1,1,37,4,2,2,0
22,484,184779,9,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,198,360,880,0.0,0.88,0.0,0.391304347826087,1.7391304347826086,0,2,11,4,9,1,4,0,37,1,2,2,0
57,3249,168447,13,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,741,520,2280,0.0,2.28,0.0,0.22413793103448276,0.6896551724137931,0,2,9,4,0,1,4,0,37,4,2,0,0
29,841,285294,12,40,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,348,480,1160,0.0,1.16,0.0,0.4,1.3333333333333333,0,2,7,4,0,4,2,0,37,1,2,2,0
20,400,56322,10,25,2176,0,7.685703061234547,0.0,7.685703061234547,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,200,250,500,76.85703061234547,0.5,83.6923076923077,0.47619047619047616,1.1904761904761905,2176,2,15,4,7,3,4,1,37,0,4,2,0
19,361,249609,10,8,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,190,80,152,0.0,0.152,0.0,0.5,0.4,0,2,15,4,10,3,4,1,37,0,4,2,0
47,2209,81654,10,56,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,470,560,2632,0.0,2.632,0.0,0.20833333333333334,1.1666666666666667,0,1,15,0,3,1,4,1,37,3,1,2,1
22,484,236330,10,20,0,1721,0.0,7.451241684987676,7.451241684987676,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,220,200,440,0.0,0.44,-81.95238095238095,0.43478260869565216,0.8695652173913043,-1721,2,15,4,9,3,2,1,37,1,4,2,0
90,8100,122348,15,45,20051,0,9.906084178383393,0.0,9.906084178383393,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1350,675,4050,148.5912626757509,4.05,435.89130434782606,0.16483516483516483,0.4945054945054945,20051,4,14,2,9,0,4,1,37,5,3,3,1
57,3249,82676,9,48,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,513,432,2736,0.0,2.736,0.0,0.15517241379310345,0.8275862068965517,0,2,11,0,13,1,4,1,37,4,3,2,0
25,625,267431,13,55,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,325,715,1375,0.0,1.375,0.0,0.5,2.1153846153846154,0,2,9,4,9,3,2,0,37,1,1,0,0
49,2401,188141,10,60,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,490,600,2940,0.0,2.94,0.0,0.2,1.2,0,2,15,6,9,4,4,0,37,3,1,2,0
33,1089,111746,12,45,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,396,540,1485,0.0,1.485,0.0,0.35294117647058826,1.3235294117647058,0,2,7,2,2,0,4,1,30,2,3,2,0
28,784,200515,10,35,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,280,350,980,0.0,0.98,0.0,0.3448275862068966,1.206896551724138,0,2,15,2,7,0,4,1,37,1,2,2,1
25,625,257064,10,38,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,250,380,950,0.0,0.95,0.0,0.38461538461538464,1.4615384615384615,0,5,15,2,0,0,2,1,37,1,2,2,0
27,729,329426,13,45,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,351,585,1215,0.0,1.215,0.0,0.4642857142857143,1.6071428571428572,0,2,9,4,3,1,4,1,37,1,3,0,0
56,3136,102791,9,35,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,504,315,1960,0.0,1.96,0.0,0.15789473684210525,0.6140350877192983,0,5,11,0,0,3,4,0,37,4,2,2,0
37,1369,188774,7,60,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,259,420,2220,0.0,2.22,0.0,0.18421052631578946,1.5789473684210527,0,3,1,3,11,1,4,1,37,2,1,1,0
37,1369,108913,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,333,360,1480,0.0,1.48,0.0,0.23684210526315788,1.0526315789473684,0,2,11,4,7,1,4,1,37,2,2,2,0
32,1024,171813,13,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,416,520,1280,0.0,1.28,0.0,0.3939393939393939,1.2121212121212122,0,2,9,4,9,3,4,0,37,2,2,0,0
38,1444,110607,9,32,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,342,288,1216,0.0,1.216,0.0,0.23076923076923078,0.8205128205128205,0,2,11,0,7,1,4,1,37,2,2,2,0
30,900,33308,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,270,360,1200,0.0,1.2,0.0,0.2903225806451613,1.2903225806451613,0,4,11,4,2,1,4,1,37,1,2,2,0
27,729,98769,11,40,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,297,440,1080,0.0,1.08,0.0,0.39285714285714285,1.4285714285714286,0,2,8,4,2,4,4,1,37,1,2,2,1
38,1444,121135,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,342,360,1520,0.0,1.52,0.0,0.23076923076923078,1.0256410256410255,0,2,11,2,9,0,4,1,37,2,2,2,0
19,361,264593,10,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,190,400,760,0.0,0.76,0.0,0.5,2.0,0,2,15,4,11,2,4,1,37,0,2,2,0
35,1225,107991,7,45,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,245,315,1575,0.0,1.575,0.0,0.19444444444444445,1.25,0,2,1,4,11,1,4,1,37,2,3,1,0
48,2304,216214,7,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,336,280,1920,0.0,1.92,0.0,0.14285714285714285,0.8163265306122449,0,2,1,2,6,0,4,1,37,3,2,1,0
38,1444,120985,9,35,4386,0,8.386400901166214,0.0,8.386400901166214,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,342,315,1330,75.47760811049592,1.33,121.83333333333333,0.23076923076923078,0.8974358974358975,4386,4,11,2,2,0,4,1,37,2,2,2,0
40,1600,403550,10,50,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,400,500,2000,0.0,2.0,0.0,0.24390243902439024,1.2195121951219512,0,4,15,2,2,0,4,1,37,2,3,2,0
27,729,200733,9,55,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,243,495,1485,0.0,1.485,0.0,0.32142857142857145,1.9642857142857142,0,2,11,2,6,0,4,1,37,1,1,2,0
55,3025,219775,9,38,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,495,342,2090,0.0,2.09,0.0,0.16071428571428573,0.6785714285714286,0,1,11,0,7,4,4,0,37,4,2,2,0
33,1089,252646,14,55,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,462,770,1815,0.0,1.815,0.0,0.4117647058823529,1.6176470588235294,0,2,12,2,3,0,4,1,37,2,1,0,1
36,1296,105021,10,55,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,360,550,1980,0.0,1.98,0.0,0.2702702702702703,1.4864864864864864,0,4,15,2,3,0,4,1,37,2,1,2,1
21,441,170272,10,25,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,210,250,525,0.0,0.525,0.0,0.45454545454545453,1.1363636363636365,0,2,15,4,9,3,4,0,37,1,4,2,0
35,1225,197365,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,315,360,1400,0.0,1.4,0.0,0.25,1.1111111111111112,0,2,11,2,4,0,4,1,37,2,2,2,0
28,784,389857,9,16,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,252,144,448,0.0,0.448,0.0,0.3103448275862069,0.5517241379310345,0,2,11,2,9,2,4,1,37,1,4,2,0
33,1089,174789,10,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,330,400,1320,0.0,1.32,0.0,0.29411764705882354,1.1764705882352942,0,2,15,4,6,1,4,1,37,2,2,2,0
73,5329,90557,7,8,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,511,56,584,0.0,0.584,0.0,0.0945945945945946,0.10810810810810811,0,2,1,2,9,0,4,1,37,5,4,1,0
30,900,115040,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,270,360,1200,0.0,1.2,0.0,0.2903225806451613,1.2903225806451613,0,2,11,2,13,0,4,1,37,1,2,2,0
29,841,100579,11,40,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,319,440,1160,0.0,1.16,0.0,0.36666666666666664,1.3333333333333333,0,2,8,0,3,1,4,0,37,1,2,2,0
56,3136,238638,4,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,224,160,2240,0.0,2.24,0.0,0.07017543859649122,0.7017543859649122,0,2,5,2,2,0,4,1,37,4,2,1,0
60,3600,169015,10,40,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,600,400,2400,0.0,2.4,0.0,0.16393442622950818,0.6557377049180327,0,1,15,6,3,1,4,0,37,4,2,2,0
33,1089,156383,13,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,429,520,1320,0.0,1.32,0.0,0.38235294117647056,1.1764705882352942,0,2,9,2,0,5,4,0,37,2,2,0,0
36,1296,166606,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,324,360,1440,0.0,1.44,0.0,0.24324324324324326,1.0810810810810811,0,5,11,2,10,0,4,1,37,2,2,2,0
71,5041,100063,9,40,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,639,360,2840,0.0,2.84,0.0,0.125,0.5555555555555556,0,5,11,2,2,0,2,1,37,5,2,2,0
42,1764,54202,15,50,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,630,750,2100,0.0,2.1,0.0,0.3488372093023256,1.1627906976744187,0,4,14,2,9,0,4,1,37,3,3,3,1
41,1681,274158,10,30,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,410,300,1230,0.0,1.23,0.0,0.23809523809523808,0.7142857142857143,0,4,15,2,6,0,4,1,37,3,4,2,0
24,576,184839,10,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,240,400,960,0.0,0.96,0.0,0.4,1.6,0,2,15,4,6,1,4,1,37,1,2,2,0
37,1369,348739,13,45,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,481,585,1665,0.0,1.665,0.0,0.34210526315789475,1.1842105263157894,0,2,9,2,9,0,4,1,37,2,3,0,1
68,4624,254218,11,24,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,748,264,1632,0.0,1.632,0.0,0.15942028985507245,0.34782608695652173,0,1,8,2,3,0,4,1,37,5,4,2,0
59,3481,381851,5,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,295,200,2360,0.0,2.36,0.0,0.08333333333333333,0.6666666666666666,0,2,6,6,7,4,2,0,37,4,2,1,0
44,1936,151089,9,70,0,1887,0.0,7.543273346705446,7.543273346705446,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,396,630,3080,0.0,3.08,-26.577464788732396,0.2,1.5555555555555556,-1887,3,11,2,3,0,4,1,37,3,0,2,1
21,441,57298,10,35,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,210,350,735,0.0,0.735,0.0,0.45454545454545453,1.5909090909090908,0,2,15,4,11,3,4,0,37,1,2,2,0
42,1764,179533,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,378,360,1680,0.0,1.68,0.0,0.20930232558139536,0.9302325581395349,0,2,11,2,2,0,4,1,37,3,2,2,1
54,2916,229375,10,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,540,400,2160,0.0,2.16,0.0,0.18181818181818182,0.7272727272727273,0,2,15,6,11,4,4,0,37,4,2,2,0
19,361,230238,9,46,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,171,414,874,0.0,0.874,0.0,0.45,2.3,0,2,11,4,13,3,4,1,37,0,3,2,0
28,784,195520,11,40,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,308,440,1120,0.0,1.12,0.0,0.3793103448275862,1.3793103448275863,0,2,8,4,0,2,4,1,19,1,2,2,0
39,1521,22245,13,60,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,507,780,2340,0.0,2.34,0.0,0.325,1.5,0,2,9,2,9,1,4,1,37,2,1,0,0
55,3025,487411,14,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,770,560,2200,0.0,2.2,0.0,0.25,0.7142857142857143,0,2,12,2,9,0,4,1,37,4,2,0,1
75,5625,128224,3,25,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,225,75,1875,0.0,1.875,0.0,0.039473684210526314,0.32894736842105265,0,2,4,2,9,0,4,1,37,5,4,1,0
58,3364,137506,9,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,522,360,2320,0.0,2.32,0.0,0.15254237288135594,0.6779661016949152,0,2,11,2,6,0,4,1,37,4,2,2,0
42,1764,195584,12,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,504,480,1680,0.0,1.68,0.0,0.27906976744186046,0.9302325581395349,0,2,7,5,0,4,2,0,37,3,2,2,0
20,400,182342,10,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,200,400,800,0.0,0.8,0.0,0.47619047619047616,1.9047619047619047,0,2,15,4,4,3,4,1,37,0,2,2,0
43,1849,56063,13,60,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,559,780,2580,0.0,2.58,0.0,0.29545454545454547,1.3636363636363635,0,0,9,2,11,0,4,1,37,3,1,0,0
22,484,246386,9,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,198,360,880,0.0,0.88,0.0,0.391304347826087,1.7391304347826086,0,2,11,4,9,4,2,0,37,1,2,2,0
35,1225,273558,10,30,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,350,300,1050,0.0,1.05,0.0,0.2777777777777778,0.8333333333333334,0,2,15,4,9,1,2,1,37,2,4,2,0
69,4761,215926,4,35,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,276,140,2415,0.0,2.415,0.0,0.05714285714285714,0.5,0,4,5,2,7,0,4,1,37,5,2,1,0
59,3481,77884,11,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,649,440,2360,0.0,2.36,0.0,0.18333333333333332,0.6666666666666666,0,2,8,4,2,1,1,1,37,4,2,2,0
45,2025,317360,13,50,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,585,650,2250,0.0,2.25,0.0,0.2826086956521739,1.0869565217391304,0,2,9,0,9,4,4,0,37,3,3,0,0
71,5041,101577,9,20,0,1668,0.0,7.419979923661835,7.419979923661835,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,639,180,1420,0.0,1.42,-79.42857142857143,0.125,0.2777777777777778,-1668,2,11,0,0,1,1,0,37,5,4,2,0
68,4624,260198,13,40,0,0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,884,520,2720,0.0,2.72,0.0,0.18840579710144928,0.5797101449275363,0,3,9,2,11,0,4,1,37,5,2,0,1
47,2209,247676,14,45,5455,0,8.604471199523298,0.0,8.604471199523298,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,658,630,2115,120.46259679332617,2.115,118.58695652173913,0.2916666666666667,0.9375,5455,1,12,0,9,4,4,0,37,3,3,0,0
40,1600,206927,9,40,0,1887,0.0,7.543273346705446,7.543273346705446,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,360,360,1600,0.0,1.6,-46.02439024390244,0.21951219512195122,0.975609756097561,-1887,2,11,2,2,0,4,1,37,2,2,2,1
38,1444,64879,10,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,380,400,1520,0.0,1.52,0.0,0.2564102564102564,1.0256410256410255,0,2,15,0,11,1,4,0,37,2,2,2,0
42,1764,230684,9,50,5178,0,8.552367266423891,0.0,8.552367266423891,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,378,450,2100,76.97130539781502,2.1,101.52941176470588,0.20930232558139536,1.1627906976744187,5178,2,11,2,11,0,4,1,37,3,3,2,1
58,3364,33386,12,20,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,696,240,1160,0.0,1.16,0.0,0.2033898305084746,0.3389830508474576,0,4,7,2,2,5,4,0,37,4,4,2,0
36,1296,103886,9,15,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,324,135,540,0.0,0.54,0.0,0.24324324324324326,0.40540540540540543,0,2,11,2,9,0,4,1,37,2,4,2,0
18,324,416541,5,16,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,90,80,288,0.0,0.288,0.0,0.2631578947368421,0.8421052631578947,0,2,6,4,5,3,4,1,37,0,4,1,0
27,729,360527,9,40,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,243,360,1080,0.0,1.08,0.0,0.32142857142857145,1.4285714285714286,0,2,11,2,3,0,4,1,37,1,2,2,0
28,784,199172,9,40,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,252,360,1120,0.0,1.12,0.0,0.3103448275862069,1.3793103448275863,0,1,11,5,7,4,4,0,37,1,2,2,0
64,4096,231619,9,21,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,576,189,1344,0.0,1.344,0.0,0.13846153846153847,0.3230769230769231,0,2,11,2,11,5,4,0,37,5,4,2,0
28,784,142712,9,40,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,252,360,1120,0.0,1.12,0.0,0.3103448275862069,1.3793103448275863,0,2,11,4,5,3,4,1,37,1,2,2,0
38,1444,234891,10,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,380,400,1520,0.0,1.52,0.0,0.2564102564102564,1.0256410256410255,0,2,15,0,5,1,0,0,37,2,2,2,0
28,784,270366,6,40,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,168,240,1120,0.0,1.12,0.0,0.20689655172413793,1.3793103448275863,0,2,0,0,11,1,4,0,37,1,2,1,0
45,2025,200825,13,50,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,585,650,2250,0.0,2.25,0.0,0.2826086956521739,1.0869565217391304,0,3,9,2,3,0,4,1,37,3,3,0,1
41,1681,34266,6,50,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,246,300,2050,0.0,2.05,0.0,0.14285714285714285,1.1904761904761905,0,3,0,2,3,0,4,1,37,3,3,1,0
64,4096,228140,13,40,0,0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,832,520,2560,0.0,2.56,0.0,0.2,0.6153846153846154,0,2,9,2,9,0,4,1,37,5,2,0,1
35,1225,368825,10,60,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,350,600,2100,0.0,2.1,0.0,0.2777777777777778,1.6666666666666667,0,3,15,2,11,0,4,1,37,2,1,2,1
31,961,154297,9,24,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,279,216,744,0.0,0.744,0.0,0.28125,0.75,0,2,11,4,11,4,2,0,37,2,4,2,0
46,2116,102359,10,50,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,460,500,2300,0.0,2.3,0.0,0.2127659574468085,1.0638297872340425,0,2,15,2,3,0,4,1,37,3,3,2,1
33,1089,300681,6,50,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,198,300,1650,0.0,1.65,0.0,0.17647058823529413,1.4705882352941178,0,4,0,2,13,0,2,1,37,2,3,1,0
40,1600,88909,13,50,15024,0,9.617470759403409,0.0,9.617470759403409,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,520,650,2000,125.02711987224431,2.0,294.5882352941176,0.3170731707317073,1.2195121951219512,15024,2,9,2,3,0,4,1,37,2,3,0,1
40,1600,176716,10,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,400,400,1600,0.0,1.6,0.0,0.24390243902439024,0.975609756097561,0,2,15,2,11,0,4,1,37,2,2,2,1
33,1089,204042,10,55,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,330,550,1815,0.0,1.815,0.0,0.29411764705882354,1.6176470588235294,0,2,15,4,13,1,4,1,37,2,1,2,0
40,1600,85668,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,360,360,1600,0.0,1.6,0.0,0.21951219512195122,0.975609756097561,0,4,11,2,2,0,4,1,37,2,2,2,0
39,1521,224531,9,40,7298,0,8.895492631451633,0.0,8.895492631451633,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,351,360,1560,80.0594336830647,1.56,178.0,0.225,1.0,7298,2,11,2,2,0,4,1,37,2,2,2,1
62,3844,67928,2,40,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,124,80,2480,0.0,2.48,0.0,0.031746031746031744,0.6349206349206349,0,2,3,2,5,0,4,1,24,5,2,1,0
