age,age_squared,fnlwgt,educational-num,hours-per-week,capital-gain,capital-loss,log_capital_gain,log_capital_loss,log_capital_net,has_capital_gain,has_capital_loss,has_any_capital,is_prime_age,is_young,is_senior,has_advanced_degree,has_college,hs_or_less,works_overtime,works_extreme,is_part_time,is_professional,is_private,is_self_employed,is_government,is_married,never_married,is_male,is_white,is_usa,age_education_interaction,hours_education_interaction,age_hours_interaction,education_capital_interaction,work_intensity,capital_per_hour,education_age_ratio,hours_age_ratio,capital_net,workclass_encoded,education_encoded,marital-status_encoded,occupation_encoded,relationship_encoded,race_encoded,gender_encoded,native-country_encoded,age_bucket_encoded,hours_category_encoded,education_category_encoded,target
43,1849,35910,10,43,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,430,430,1849,0.0,1.849,0.0,0.22727272727272727,0.9772727272727273,0,2,15,2,11,0,4,1,37,3,3,2,1
57,3249,413373,16,40,0,1902,0.0,7.551186867296149,7.551186867296149,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,912,640,2280,0.0,2.28,-46.390243902439025,0.27586206896551724,0.6896551724137931,-1902,4,10,2,11,0,4,1,37,4,2,3,1
23,529,184271,13,36,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,299,468,828,0.0,0.828,0.0,0.5416666666666666,1.5,0,2,9,4,9,1,4,0,37,1,2,0,0
63,3969,106023,9,40,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,567,360,2520,0.0,2.52,0.0,0.140625,0.625,0,2,11,2,2,0,4,1,37,5,2,2,1
66,4356,140456,13,40,0,0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,858,520,2640,0.0,2.64,0.0,0.19402985074626866,0.5970149253731343,0,4,9,2,11,0,4,1,37,5,2,0,1
22,484,193586,9,25,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,198,225,550,0.0,0.55,0.0,0.391304347826087,1.0869565217391304,0,2,11,4,11,1,4,0,37,1,4,2,0
54,2916,278230,10,30,10520,0,9.261128538808288,0.0,9.261128538808288,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,540,300,1620,92.61128538808288,1.62,339.35483870967744,0.18181818181818182,0.5454545454545454,10520,4,15,0,4,4,4,0,37,4,4,2,1
52,2704,198744,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,468,360,2080,0.0,2.08,0.0,0.16981132075471697,0.7547169811320755,0,2,11,6,11,1,4,0,37,4,2,2,0
54,2916,133050,10,41,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,540,410,2214,0.0,2.214,0.0,0.18181818181818182,0.7454545454545455,0,2,15,4,11,1,2,1,37,4,3,2,0
29,841,413227,13,35,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,377,455,1015,0.0,1.015,0.0,0.43333333333333335,1.1666666666666667,0,2,9,4,7,1,4,1,37,1,2,0,0
38,1444,201410,13,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,494,520,1520,0.0,1.52,0.0,0.3333333333333333,1.0256410256410255,0,1,9,2,3,0,4,1,37,2,2,0,1
45,2025,140644,9,50,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,405,450,2250,0.0,2.25,0.0,0.1956521739130435,1.0869565217391304,0,2,11,2,11,0,4,1,37,3,3,2,1
52,2704,311931,3,15,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,156,45,780,0.0,0.78,0.0,0.05660377358490566,0.2830188679245283,0,2,4,2,11,5,4,0,7,4,4,1,0
26,676,391349,13,40,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,338,520,1040,0.0,1.04,0.0,0.48148148148148145,1.4814814814814814,0,2,9,2,0,5,4,0,37,1,2,0,1
65,4225,410199,13,35,9386,0,9.147081032336992,0.0,9.147081032336992,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,845,455,2275,118.91205342038089,2.275,260.72222222222223,0.19696969696969696,0.5303030303030303,9386,3,9,2,3,0,4,1,37,5,2,0,1
46,2116,101320,13,42,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,598,546,1932,0.0,1.932,0.0,0.2765957446808511,0.8936170212765957,0,2,9,5,9,4,4,0,37,3,3,0,1
49,2401,185385,14,50,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,686,700,2450,0.0,2.45,0.0,0.28,1.0,0,2,12,2,9,0,4,1,37,3,3,0,1
25,625,169124,9,45,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,225,405,1125,0.0,1.125,0.0,0.34615384615384615,1.7307692307692308,0,2,11,2,13,0,4,1,37,1,3,2,0
38,1444,103323,13,55,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,494,715,2090,0.0,2.09,0.0,0.3333333333333333,1.4102564102564104,0,0,9,2,10,0,4,1,37,2,1,0,1
54,2916,199741,9,35,0,2001,0.0,7.601901959875166,7.601901959875166,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,486,315,1890,0.0,1.89,-55.583333333333336,0.16363636363636364,0.6363636363636364,-2001,4,11,6,2,1,4,1,37,4,2,2,0
36,1296,144169,9,50,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,324,450,1800,0.0,1.8,0.0,0.24324324324324326,1.3513513513513513,0,2,11,2,2,0,4,1,37,2,3,2,0
20,400,236601,10,20,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,200,200,400,0.0,0.4,0.0,0.47619047619047616,0.9523809523809523,0,2,15,4,11,1,4,1,37,0,4,2,0
57,3249,180211,15,50,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,855,750,2850,0.0,2.85,0.0,0.25862068965517243,0.8620689655172413,0,3,14,2,9,0,1,1,34,4,3,3,1
35,1225,278632,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,315,360,1400,0.0,1.4,0.0,0.25,1.1111111111111112,0,4,11,2,2,0,4,1,37,2,2,2,0
20,400,228649,9,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,180,360,800,0.0,0.8,0.0,0.42857142857142855,1.9047619047619047,0,2,11,4,7,3,4,1,37,0,2,2,0
48,2304,207277,14,40,15024,0,9.617470759403409,0.0,9.617470759403409,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,672,560,1920,134.64459063164773,1.92,366.4390243902439,0.2857142857142857,0.8163265306122449,15024,2,12,2,3,0,4,1,37,3,2,0,1
43,1849,99185,9,58,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,387,522,2494,0.0,2.494,0.0,0.20454545454545456,1.3181818181818181,0,2,11,0,0,4,4,0,37,3,1,2,0
26,676,120238,11,40,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,286,440,1040,0.0,1.04,0.0,0.4074074074074074,1.4814814814814814,0,1,8,4,0,4,4,1,37,1,2,2,0
39,1521,357118,13,40,0,1974,0.0,7.5883236773352225,7.5883236773352225,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,507,520,1560,0.0,1.56,-48.146341463414636,0.325,1.0,-1974,2,9,4,3,1,4,0,37,2,2,0,0
46,2116,346978,13,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,598,520,1840,0.0,1.84,0.0,0.2765957446808511,0.851063829787234,0,2,9,0,9,4,4,0,37,3,2,0,0
50,2500,209464,9,35,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,450,315,1750,0.0,1.75,0.0,0.17647058823529413,0.6862745098039216,0,2,11,5,7,4,4,0,37,3,2,2,0
59,3481,181070,9,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,531,360,2360,0.0,2.36,0.0,0.15,0.6666666666666666,0,4,11,2,11,0,4,1,8,4,2,2,1
48,2304,202467,13,40,0,1485,0.0,7.303843225277705,7.303843225277705,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,624,520,1920,0.0,1.92,-36.21951219512195,0.2653061224489796,0.8163265306122449,-1485,2,9,2,9,0,4,1,37,3,2,0,1
49,2401,166039,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,441,360,1960,0.0,1.96,0.0,0.18,0.8,0,1,11,0,7,4,4,0,37,3,2,2,0
45,2025,53540,7,16,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,315,112,720,0.0,0.72,0.0,0.15217391304347827,0.34782608695652173,0,2,1,0,9,4,2,0,37,3,4,1,0
21,441,377931,10,48,0,2377,0.0,7.774015077250727,7.774015077250727,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,210,480,1008,0.0,1.008,-48.51020408163265,0.45454545454545453,2.1818181818181817,-2377,2,15,2,3,0,4,1,37,1,3,2,0
56,3136,178033,10,60,4416,0,8.393216011596527,0.0,8.393216011596527,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,560,600,3360,83.93216011596527,3.36,72.39344262295081,0.17543859649122806,1.0526315789473684,4416,2,15,6,3,1,4,1,37,4,1,2,0
22,484,50610,10,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,220,400,880,0.0,0.88,0.0,0.43478260869565216,1.7391304347826086,0,2,15,4,7,1,4,0,37,1,2,2,0
27,729,179681,11,40,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,297,440,1080,0.0,1.08,0.0,0.39285714285714285,1.4285714285714286,0,2,8,3,12,3,4,0,37,1,2,2,0
28,784,381789,13,50,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,364,650,1400,0.0,1.4,0.0,0.4482758620689655,1.7241379310344827,0,0,9,4,9,1,4,1,37,1,3,0,0
53,2809,117496,5,36,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,265,180,1908,0.0,1.908,0.0,0.09259259259259259,0.6666666666666666,0,2,6,0,7,1,4,0,1,4,2,1,0
40,1600,201495,7,35,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,280,245,1400,0.0,1.4,0.0,0.17073170731707318,0.8536585365853658,0,2,1,4,13,3,4,1,37,2,2,1,0
30,900,369027,9,45,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,270,405,1350,0.0,1.35,0.0,0.2903225806451613,1.4516129032258065,0,2,11,2,13,0,2,1,37,1,3,2,0
73,5329,57435,10,20,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,730,200,1460,0.0,1.46,0.0,0.13513513513513514,0.2702702702702703,0,2,15,2,11,0,4,1,37,5,4,2,1
18,324,194059,8,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,144,320,720,0.0,0.72,0.0,0.42105263157894735,2.1052631578947367,0,2,2,4,0,3,4,1,37,0,2,1,0
77,5929,177550,13,14,3818,0,8.247743887225516,0.0,8.247743887225516,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1001,182,1078,107.22067053393171,1.078,254.53333333333333,0.16666666666666666,0.1794871794871795,3818,1,9,2,0,0,4,1,37,5,4,0,0
62,3844,72486,9,24,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,558,216,1488,0.0,1.488,0.0,0.14285714285714285,0.38095238095238093,0,2,11,2,9,0,1,1,2,5,4,2,0
27,729,409246,9,40,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,243,360,1080,0.0,1.08,0.0,0.32142857142857145,1.4285714285714286,0,2,11,2,4,0,4,1,37,1,2,2,1
36,1296,67728,9,40,5013,0,8.519989278718239,0.0,8.519989278718239,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,324,360,1440,76.67990350846415,1.44,122.26829268292683,0.24324324324324326,1.0810810810810811,5013,2,11,2,2,0,4,1,20,2,2,2,0
50,2500,98215,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,450,360,2000,0.0,2.0,0.0,0.17647058823529413,0.7843137254901961,0,2,11,0,7,1,4,1,37,3,2,2,0
23,529,130905,13,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,299,520,920,0.0,0.92,0.0,0.5416666666666666,1.6666666666666667,0,2,9,4,11,3,4,0,37,1,2,0,0
40,1600,235786,10,44,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,400,440,1760,0.0,1.76,0.0,0.24390243902439024,1.0731707317073171,0,2,15,2,2,0,4,1,37,2,3,2,1
31,961,190027,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,279,360,1240,0.0,1.24,0.0,0.28125,1.25,0,2,11,4,7,2,2,0,37,2,2,2,0
33,1089,252646,14,55,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,462,770,1815,0.0,1.815,0.0,0.4117647058823529,1.6176470588235294,0,2,12,2,3,0,4,1,37,2,1,0,1
21,441,54472,9,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,189,360,840,0.0,0.84,0.0,0.4090909090909091,1.8181818181818181,0,2,11,4,7,1,4,0,37,1,2,2,0
22,484,117767,10,18,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,220,180,396,0.0,0.396,0.0,0.43478260869565216,0.782608695652174,0,2,15,4,11,3,4,1,37,1,4,2,0
37,1369,220314,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,333,360,1480,0.0,1.48,0.0,0.23684210526315788,1.0526315789473684,0,2,11,0,0,4,4,0,24,2,2,2,0
29,841,237865,14,40,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,406,560,1160,0.0,1.16,0.0,0.4666666666666667,1.3333333333333333,0,2,12,4,13,3,2,1,37,1,2,0,0
52,2704,242517,9,40,7688,0,8.94754601503218,0.0,8.94754601503218,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,468,360,2080,80.52791413528962,2.08,187.5121951219512,0.16981132075471697,0.7547169811320755,7688,2,11,2,0,5,4,0,37,4,2,2,1
18,324,185522,9,33,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,162,297,594,0.0,0.594,0.0,0.47368421052631576,1.736842105263158,0,2,11,4,11,3,4,0,37,0,2,2,0
32,1024,210562,11,46,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,352,506,1472,0.0,1.472,0.0,0.3333333333333333,1.393939393939394,0,2,8,0,2,3,4,1,37,2,3,2,0
38,1444,99527,14,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,532,560,1520,0.0,1.52,0.0,0.358974358974359,1.0256410256410255,0,0,12,2,3,0,4,1,37,2,2,0,1
39,1521,180868,7,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,273,280,1560,0.0,1.56,0.0,0.175,1.0,0,2,1,4,9,1,2,0,37,2,2,1,0
88,7744,68539,10,40,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,880,400,3520,0.0,3.52,0.0,0.11235955056179775,0.449438202247191,0,2,15,0,0,4,4,0,37,5,2,2,0
35,1225,164526,10,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,350,400,1400,0.0,1.4,0.0,0.2777777777777778,1.1111111111111112,0,2,15,2,2,0,4,1,37,2,2,2,0
37,1369,172256,10,20,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,370,200,740,0.0,0.74,0.0,0.2631578947368421,0.5263157894736842,0,2,15,2,9,0,4,1,37,2,4,2,0
22,484,157332,9,35,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,198,315,770,0.0,0.77,0.0,0.391304347826087,1.5217391304347827,0,2,11,4,0,1,4,0,37,1,2,2,0
54,2916,99185,14,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,756,560,2160,0.0,2.16,0.0,0.2545454545454545,0.7272727272727273,0,2,12,2,9,0,4,1,37,4,2,0,1
27,729,30237,9,45,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,243,405,1215,0.0,1.215,0.0,0.32142857142857145,1.6071428571428572,0,2,11,2,11,5,4,0,37,1,3,2,0
25,625,37741,13,40,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,325,520,1000,0.0,1.0,0.0,0.5,1.5384615384615385,0,4,9,2,3,5,4,0,37,1,2,0,0
28,784,118089,9,45,4386,0,8.386400901166214,0.0,8.386400901166214,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,252,405,1260,75.47760811049592,1.26,95.34782608695652,0.3103448275862069,1.5517241379310345,4386,2,11,2,3,0,4,1,37,1,3,2,1
45,2025,170600,11,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,495,440,1800,0.0,1.8,0.0,0.2391304347826087,0.8695652173913043,0,2,8,0,0,4,2,0,37,3,2,2,0
33,1089,130057,12,45,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,396,540,1485,0.0,1.485,0.0,0.35294117647058826,1.3235294117647058,0,2,7,4,2,1,4,1,37,2,3,2,0
72,5184,379376,15,35,0,0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1080,525,2520,0.0,2.52,0.0,0.2054794520547945,0.4794520547945205,0,4,14,2,9,0,4,1,37,5,2,3,0
20,400,194686,10,15,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,200,150,300,0.0,0.3,0.0,0.47619047619047616,0.7142857142857143,0,2,15,4,5,2,4,1,37,0,4,2,0
41,1681,91316,12,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,492,480,1640,0.0,1.64,0.0,0.2857142857142857,0.9523809523809523,0,2,7,4,7,1,4,1,37,3,2,2,0
33,1089,236818,11,26,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,363,286,858,0.0,0.858,0.0,0.3235294117647059,0.7647058823529411,0,2,8,4,9,4,2,0,37,2,4,2,0
23,529,149204,13,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,299,520,920,0.0,0.92,0.0,0.5416666666666666,1.6666666666666667,0,2,9,4,3,3,4,1,37,1,2,0,0
59,3481,381851,5,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,295,200,2360,0.0,2.36,0.0,0.08333333333333333,0.6666666666666666,0,2,6,6,7,4,2,0,37,4,2,1,0
48,2304,287480,14,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,672,560,1920,0.0,1.92,0.0,0.2857142857142857,0.8163265306122449,0,2,12,2,12,0,4,1,37,3,2,0,1
36,1296,48855,14,38,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,504,532,1368,0.0,1.368,0.0,0.3783783783783784,1.027027027027027,0,2,12,2,9,0,4,1,37,2,2,0,1
20,400,163965,9,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,180,360,800,0.0,0.8,0.0,0.42857142857142855,1.9047619047619047,0,1,11,4,7,4,2,0,37,0,2,2,0
62,3844,345780,11,40,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,682,440,2480,0.0,2.48,0.0,0.1746031746031746,0.6349206349206349,0,2,8,0,7,1,4,1,37,5,2,2,0
31,961,203488,9,50,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,279,450,1550,0.0,1.55,0.0,0.28125,1.5625,0,2,11,4,13,1,4,1,37,2,3,2,0
46,2116,193047,13,37,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,598,481,1702,0.0,1.702,0.0,0.2765957446808511,0.7872340425531915,0,5,9,2,9,0,4,1,37,3,2,0,0
57,3249,110820,9,40,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,513,360,2280,0.0,2.28,0.0,0.15517241379310345,0.6896551724137931,0,2,11,2,2,0,4,1,37,4,2,2,1
44,1936,191814,10,45,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,440,450,1980,0.0,1.98,0.0,0.2222222222222222,1.0,0,2,15,2,9,0,4,1,37,3,3,2,1
45,2025,274657,7,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,315,280,1800,0.0,1.8,0.0,0.15217391304347827,0.8695652173913043,0,2,1,2,2,0,4,1,37,3,2,1,0
41,1681,183009,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,369,360,1640,0.0,1.64,0.0,0.21428571428571427,0.9523809523809523,0,1,11,2,13,0,2,1,37,3,2,2,1
33,1089,362747,10,35,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,330,350,1155,0.0,1.155,0.0,0.29411764705882354,1.0294117647058822,0,2,15,4,7,1,2,0,37,2,2,2,0
51,2601,457357,9,45,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,459,405,2295,0.0,2.295,0.0,0.17307692307692307,0.8653846153846154,0,2,11,2,2,0,4,1,37,4,3,2,0
33,1089,269604,3,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,99,120,1320,0.0,1.32,0.0,0.08823529411764706,1.1764705882352942,0,1,4,4,7,4,3,0,7,2,2,1,0
25,625,111058,10,40,0,1980,0.0,7.591357046698551,7.591357046698551,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,250,400,1000,0.0,1.0,-48.292682926829265,0.38461538461538464,1.5384615384615385,-1980,2,15,4,0,1,4,1,37,1,2,2,0
24,576,284317,13,40,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,312,520,960,0.0,0.96,0.0,0.52,1.6,0,2,9,4,11,1,4,0,37,1,2,0,0
43,1849,198096,14,60,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,602,840,2580,0.0,2.58,0.0,0.3181818181818182,1.3636363636363635,0,4,12,2,11,0,4,1,37,3,1,0,0
49,2401,84298,10,40,7688,0,8.94754601503218,0.0,8.94754601503218,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,490,400,1960,89.47546015032181,1.96,187.5121951219512,0.2,0.8,7688,2,15,2,11,0,4,1,37,3,2,2,1
51,2601,169719,10,38,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,510,380,1938,0.0,1.938,0.0,0.19230769230769232,0.7307692307692307,0,2,15,2,0,0,4,1,37,4,2,2,0
33,1089,147430,9,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,297,360,1320,0.0,1.32,0.0,0.2647058823529412,1.1764705882352942,0,2,11,2,0,3,4,0,37,2,2,2,0
23,529,193586,9,40,3908,0,8.271036865792954,0.0,8.271036865792954,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,207,360,920,74.43933179213658,0.92,95.3170731707317,0.375,1.6666666666666667,3908,2,11,2,0,5,4,0,37,1,2,2,0
30,900,180317,11,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,330,440,1200,0.0,1.2,0.0,0.3548387096774194,1.2903225806451613,0,2,8,0,6,1,4,1,37,1,2,2,0
45,2025,222011,13,40,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,585,520,1800,0.0,1.8,0.0,0.2826086956521739,0.8695652173913043,0,0,9,2,5,0,4,1,37,3,2,0,0
